Filter,SWAF,TAF,NAF
FP, 0.164, 0.083000, 0.019000
FP, 0.475, 0.083000, 0.019000
FP, 0.084, 0.023000, 0.018000
FP, 0.117, 0.023000, 0.018000
FP, 0.117, 0.028000, 0.020000
FP, 0.208, 0.073000, 0.060000
FP, 0.07, 0.049000, 0.050000
FP, 0.017, 0.042000, 0.035000
FP, 0.009519, 0.032000, 0.039000
FP, 0.012, 0.024000, 0.029000
FP, 0.009009, 0.031000, 0.024000
PASS, 0.017, 0.068000, 0.000000
PASS, 0.143, 0.071000, 0.000000
FP, 0.004541, 0.043000, 0.048000
FP, 0.003723, 0.044000, 0.059000
FP, 0.018, 0.039000, 0.061000
FP, 0.017, 0.037000, 0.056000
FP, 0.018, 0.038000, 0.049000
FP, 0.019, 0.038000, 0.038000
FP, 0.019, 0.041000, 0.054000
FP, 0.02, 0.040000, 0.034000
FP, 0.02, 0.041000, 0.033000
FP, 0.019, 0.037000, 0.029000
FP, 0.021, 0.038000, 0.027000
FP, 0.022, 0.039000, 0.024000
FP, 0.018, 0.030000, 0.086000
FP, 0.04, 0.196000, 0.100000
FP, 0.034, 0.196000, 0.100000
FP, 0.031, 0.230000, 0.109000
FP, 0.027, 0.226000, 0.115000
FP, 0.027, 0.215000, 0.115000
FP, 0.027, 0.230000, 0.115000
FP, 0.027, 0.226000, 0.111000
FP, 0.002665, 0.200000, 0.102000
FP, 0.001596, 0.182000, 0.102000
FP, 0.001065, 0.182000, 0.095000
FP, 0.001065, 0.182000, 0.095000
FP, 0.001065, 0.169000, 0.095000
FP, 0.001065, 0.167000, 0.079000
FP, 0.001065, 0.164000, 0.079000
FP, 0.001065, 0.167000, 0.081000
FP, 0.001065, 0.167000, 0.081000
FP, 0.013, 0.050000, 0.000000
FP, 0.013, 0.053000, 0.000000
FP, 0.035, 0.054000, 0.000000
FP, 0.031, 0.056000, 0.000000
FP, 0.03, 0.055000, 0.000000
FP, 0.078, 0.055000, 0.000000
FP, 0.047, 0.057000, 0.000000
FP, 0.019, 0.057000, 0.000000
FP, 0.001506, 0.042000, 0.051000
FP, 0.001505, 0.042000, 0.051000
FP, 0.012, 0.035000, 0.061000
FP, 0.012, 0.105000, 0.077000
FP, 0.012, 0.034000, 0.000000
FP, 0.012, 0.033000, 0.000000
FP, 0.012, 0.034000, 0.000000
FP, 0.016, 0.034000, 0.000000
FP, 0.186, 0.065000, 0.064000
FP, 0.457, 0.067000, 0.061000
FP, 0.452, 0.066000, 0.063000
FP, 0.177, 0.065000, 0.057000
FP, 0.176, 0.063000, 0.058000
FP, 0.151, 0.061000, 0.057000
FP, 0.246, 0.046000, 0.059000
FP, 0.207, 0.047000, 0.060000
FP, 0.062, 0.048000, 0.060000
FP, 0.064, 0.047000, 0.060000
FP, 0.057, 0.048000, 0.063000
FP, 0.057, 0.034000, 0.039000
FP, 0.002121, 0.033000, 0.000000
FP, 0.002121, 0.032000, 0.000000
FP, 0.002121, 0.032000, 0.000000
FP, 0.002121, 0.032000, 0.000000
FP, 0.002121, 0.063000, 0.000000
FP, 0.021, 0.063000, 0.000000
FP, 0.082, 0.062000, 0.062000
FP, 0.049, 0.032000, 0.036000
FP, 0.019, 0.032000, 0.036000
FP, 0.019, 0.045000, 0.036000
FP, 0.038, 0.031000, 0.036000
FP, 0.148, 0.045000, 0.036000
FP, 0.036, 0.030000, 0.036000
FP, 0.158, 0.043000, 0.035000
FP, 0.017, 0.029000, 0.036000
FP, 0.142, 0.043000, 0.035000
FP, 0.142, 0.029000, 0.036000
FP, 0.14, 0.045000, 0.042000
FP, 0.129, 0.045000, 0.044000
FP, 0.162, 0.048000, 0.077000
FP, 0.043, 0.031000, 0.022000
FP, 0.047, 0.030000, 0.021000
FP, 0.045, 0.029000, 0.023000
FP, 0.043, 0.029000, 0.022000
FP, 0.114, 0.045000, 0.070000
FP, 0.048, 0.030000, 0.023000
FP, 0.031, 0.030000, 0.023000
FP, 0.031, 0.031000, 0.023000
FP, 0.025, 0.032000, 0.023000
FP, 0.024, 0.033000, 0.022000
FP, 0.024, 0.033000, 0.022000
FP, 0.02, 0.033000, 0.021000
FP, 0.0035, 0.067000, 0.075000
FP, 0.004505, 0.041000, 0.051000
FP, 0.009, 0.088000, 0.061000
FP, 0.009, 0.036000, 0.059000
FP, 0.009, 0.038000, 0.059000
FP, 0.033, 0.057000, 0.063000
FP, 0.033, 0.038000, 0.061000
FP, 0.033, 0.040000, 0.082000
FP, 0.033, 0.042000, 0.083000
FP, 0.033, 0.042000, 0.083000
FP, 0.033, 0.042000, 0.082000
FP, 0.038, 0.044000, 0.080000
FP, 0.038, 0.043000, 0.082000
FP, 0.038, 0.043000, 0.083000
FP, 0.04, 0.042000, 0.080000
FP, 0.04, 0.043000, 0.073000
FP, 0.046, 0.067000, 0.071000
FP, 0.046, 0.042000, 0.071000
FP, 0.017, 0.043000, 0.073000
FP, 0.017, 0.043000, 0.073000
FP, 0.018, 0.041000, 0.071000
FP, 0.021, 0.043000, 0.057000
FP, 0.025, 0.043000, 0.057000
FP, 0.021, 0.042000, 0.057000
FP, 0.02, 0.042000, 0.051000
FP, 0.019, 0.041000, 0.051000
FP, 0.015, 0.041000, 0.050000
FP, 0.009091, 0.043000, 0.053000
FP, 0.002518, 0.043000, 0.024000
FP, 0.001509, 0.043000, 0.024000
FP, 0.007661, 0.043000, 0.024000
FP, 0.001006, 0.043000, 0.024000
FP, 0.001008, 0.043000, 0.024000
FP, 0.009307, 0.042000, 0.024000
FP, 0.001007, 0.040000, 0.024000
FP, 0.107, 0.040000, 0.024000
FP, 0.035, 0.020000, 0.027000
FP, 0.184, 0.055000, 0.043000
FP, 0.052, 0.048000, 0.037000
FP, 0.053, 0.070000, 0.074000
FP, 0.12, 0.070000, 0.078000
FP, 0.123, 0.067000, 0.098000
FP, 0.056, 0.065000, 0.080000
FP, 0.057, 0.068000, 0.078000
FP, 0.103, 0.068000, 0.100000
FP, 0.145, 0.068000, 0.102000
FP, 0.057, 0.068000, 0.082000
FP, 0.14, 0.067000, 0.100000
FP, 0.139, 0.067000, 0.102000
FP, 0.017, 0.056000, 0.075000
FP, 0.015, 0.057000, 0.080000
FP, 0.014, 0.056000, 0.078000
FP, 0.025, 0.056000, 0.077000
FP, 0.006771, 0.059000, 0.083000
FP, 0.01, 0.038000, 0.047000
FP, 0.012, 0.038000, 0.047000
FP, 0.012, 0.041000, 0.044000
FP, 0.012, 0.040000, 0.044000
FP, 0.173, 0.020000, 0.024000
FP, 0.123, 0.020000, 0.024000
FP, 0.084, 0.020000, 0.000000
FP, 0.091, 0.019000, 0.000000
FP, 0.084, 0.019000, 0.000000
FP, 0.088, 0.020000, 0.000000
FP, 0.084, 0.019000, 0.000000
FP, 0.084, 0.019000, 0.000000
FP, 0.089, 0.019000, 0.000000
FP, 0.082, 0.019000, 0.000000
FP, 0.08, 0.019000, 0.000000
FP, 0.082, 0.019000, 0.000000
FP, 0.081, 0.020000, 0.000000
FP, 0.086, 0.020000, 0.000000
FP, 0.082, 0.020000, 0.000000
FP, 0.038, 0.053000, 0.063000
FP, 0.123, 0.054000, 0.073000
FP, 0.082, 0.061000, 0.058000
FP, 0.003161, 0.161000, 0.043000
FP, 0.003161, 0.018000, 0.000000
FP, 0.003161, 0.018000, 0.000000
FP, 0.00404, 0.038000, 0.038000
FP, 0.00404, 0.038000, 0.038000
FP, 0.08, 0.018000, 0.096000
FP, 0.116, 0.139000, 0.063000
FP, 0.119, 0.115000, 0.049000
FP, 0.067, 0.182000, 0.094000
FP, 0.068, 0.188000, 0.000000
FP, 0.068, 0.188000, 0.000000
FP, 0.013, 1.000000, 0.000000
FP, 0.013, 1.000000, 0.000000
FP, 0.027, 1.000000, 0.000000
FP, 0.026, 1.000000, 0.000000
FP, 0.027, 0.545000, 0.000000
FP, 0.023, 0.042000, 0.044000
FP, 0.069, 0.080000, 0.022000
FP, 0.041, 0.333000, 0.030000
FP, 0.045, 0.333000, 0.027000
FP, 0.048, 0.154000, 0.014000
FP, 0.004264, 0.167000, 0.030000
FP, 0.031, 0.120000, 0.053000
FP, 0.035, 0.073000, 0.024000
FP, 0.056, 0.118000, 0.128000
FP, 0.056, 0.100000, 0.028000
FP, 0.01, 0.048000, 0.015000
FP, 0.097, 0.067000, 0.096000
FP, 0.004049, 0.053000, 0.023000
FP, 0.04, 0.054000, 0.022000
FP, 0.039, 0.057000, 0.024000
FP, 0.038, 0.059000, 0.025000
FP, 0.199, 0.098000, 0.060000
FP, 0.012, 0.077000, 0.041000
FP, 0.012, 0.022000, 0.061000
FP, 0.065, 0.056000, 0.050000
FP, 0.023, 0.069000, 0.085000
FP, 0.001506, 0.036000, 0.030000
FP, 0.001003, 0.028000, 0.020000
FP, 0.0005015, 0.028000, 0.020000
FP, 0.0005015, 0.036000, 0.029000
FP, 0.0005015, 0.068000, 0.051000
FP, 0.101, 0.011000, 0.044000
FP, 0.001007, 0.041000, 0.045000
FP, 0.0005035, 0.043000, 0.027000
FP, 0.0005035, 0.033000, 0.021000
FP, 0.003021, 0.033000, 0.044000
FP, 0.003021, 0.029000, 0.034000
FP, 0.003021, 0.068000, 0.071000
FP, 0.003021, 0.020000, 0.037000
FP, 0.011, 0.043000, 0.022000
FP, 0.004016, 0.020000, 0.031000
FP, 0.004016, 0.047000, 0.033000
FP, 0.157, 0.099000, 0.081000
FP, 0.062, 0.060000, 0.034000
FP, 0.003518, 0.014000, 0.018000
FP, 0.003518, 0.050000, 0.037000
FP, 0.021, 0.041000, 0.018000
FP, 0.021, 0.018000, 0.015000
FP, 0.001007, 0.018000, 0.017000
FP, 0.001007, 0.018000, 0.017000
FP, 0.008612, 0.025000, 0.049000
FP, 0.008612, 0.009967, 0.024000
FP, 0.008612, 0.009677, 0.024000
FP, 0.001531, 0.057000, 0.088000
FP, 0.001531, 0.035000, 0.033000
FP, 0.16, 0.120000, 0.069000
FP, 0.16, 0.111000, 0.057000
FP, 0.16, 0.200000, 0.059000
FP, 0.004594, 0.200000, 0.059000
FP, 0.038, 0.063000, 0.031000
FP, 0.014, 0.068000, 0.034000
FP, 0.09, 0.057000, 0.067000
FP, 0.09, 0.061000, 0.039000
FP, 0.094, 0.078000, 0.049000
FP, 0.004541, 0.153000, 0.066000
FP, 0.0005056, 0.032000, 0.021000
FP, 0.1, 0.074000, 0.043000
FP, 0.1, 0.073000, 0.043000
FP, 0.1, 0.063000, 0.008163
FP, 0.006507, 0.054000, 0.014000
FP, 0.033, 0.089000, 0.144000
FP, 0.017, 0.111000, 0.041000
FP, 0.017, 0.100000, 0.009434
FP, 0.108, 0.043000, 0.017000
FP, 0.011, 0.049000, 0.019000
FP, 0.082, 0.077000, 0.031000
FP, 0.012, 0.077000, 0.032000
FP, 0.031, 0.052000, 0.069000
FP, 0.004107, 0.200000, 0.000000
FP, 0.037, 0.032000, 0.060000
FP, 0.321, 0.040000, 0.119000
FP, 0.121, 0.042000, 0.063000
FP, 0.128, 0.128000, 0.058000
FP, 0.011, 0.049000, 0.063000
FP, 0.106, 0.085000, 0.111000
FP, 0.107, 0.093000, 0.108000
FP, 0.254, 0.051000, 0.039000
FP, 0.003012, 0.057000, 0.059000
FP, 0.156, 0.194000, 0.091000
FP, 0.056, 0.133000, 0.121000
FP, 0.028, 0.188000, 0.129000
FP, 0.111, 0.214000, 0.069000
FP, 0.096, 0.182000, 0.057000
FP, 0.017, 0.167000, 0.016000
FP, 0.041, 0.030000, 0.071000
FP, 0.011, 0.030000, 0.010000
FP, 0.04, 0.066000, 0.071000
FP, 0.068, 0.052000, 0.085000
FP, 0.068, 0.143000, 0.012000
FP, 0.006507, 0.102000, 0.033000
FP, 0.006006, 0.097000, 0.031000
FP, 0.092, 0.074000, 0.037000
FP, 0.074, 0.063000, 0.036000
FP, 0.003, 0.025000, 0.036000
FP, 0.025, 0.273000, 0.300000
FP, 0.025, 0.250000, 0.091000
FP, 0.025, 0.250000, 0.091000
FP, 0.087, 0.061000, 0.069000
FP, 0.087, 0.017000, 0.000000
FP, 0.0005459, 0.018000, 0.000000
FP, 0.0005459, 0.050000, 0.035000
FP, 0.00655, 0.050000, 0.047000
PASS, 0.022, 0.167000, 0.010000
FP, 0.011, 0.050000, 0.013000
FP, 0.222, 0.080000, 0.012000
FP, 0.222, 0.089000, 0.019000
FP, 0.0005025, 0.153000, 0.040000
FP, 0.002508, 0.066000, 0.012000
FP, 0.002508, 0.052000, 0.005000
FP, 0.011, 0.113000, 0.032000
FP, 0.032, 0.033000, 0.041000
FP, 0.012, 0.031000, 0.014000
FP, 0.206, 0.033000, 0.045000
FP, 0.051, 0.033000, 0.056000
FP, 0.043, 0.105000, 0.064000
FP, 0.002012, 0.046000, 0.055000
FP, 0.002012, 0.030000, 0.021000
FP, 0.000503, 0.024000, 0.035000
FP, 0.015, 0.105000, 0.060000
FP, 0.033, 0.017000, 0.028000
FP, 0.033, 0.017000, 0.028000
FP, 0.015, 0.050000, 0.020000
FP, 0.0005035, 0.049000, 0.020000
FP, 0.0005035, 0.060000, 0.033000
FP, 0.085, 0.133000, 0.059000
FP, 0.018, 0.074000, 0.020000
FP, 0.262, 0.128000, 0.067000
FP, 0.262, 0.025000, 0.019000
FP, 0.262, 0.019000, 0.019000
FP, 0.205, 0.129000, 0.067000
FP, 0.205, 0.029000, 0.038000
FP, 0.017, 0.107000, 0.000000
FP, 0.0095, 0.163000, 0.056000
FP, 0.064, 0.081000, 0.046000
FP, 0.035, 0.016000, 0.031000
FP, 0.296, 0.019000, 0.071000
FP, 0.066, 0.026000, 0.048000
FP, 0.066, 0.037000, 0.072000
FP, 0.154, 0.059000, 0.107000
FP, 0.069, 0.028000, 0.060000
FP, 0.069, 0.043000, 0.000000
FP, 0.004578, 0.044000, 0.009804
FP, 0.084, 0.044000, 0.009804
FP, 0.032, 0.054000, 0.022000
FP, 0.06, 0.081000, 0.022000
FP, 0.004367, 0.065000, 0.022000
FP, 0.007112, 0.065000, 0.023000
FP, 0.008715, 0.065000, 0.012000
FP, 0.029, 0.097000, 0.053000
FP, 0.216, 0.353000, 0.045000
FP, 0.037, 0.667000, 0.046000
FP, 0.0025, 0.065000, 0.030000
FP, 0.088, 0.033000, 0.074000
FP, 0.007, 0.145000, 0.045000
FP, 0.04, 0.500000, 0.000000
FP, 0.188, 0.129000, 0.027000
FP, 0.266, 0.667000, 0.045000
FP, 0.138, 0.200000, 0.023000
FP, 0.011, 0.200000, 0.016000
FP, 0.112, 0.116000, 0.071000
FP, 0.005348, 0.020000, 0.038000
FP, 0.008021, 0.021000, 0.049000
PASS, 0.0015, 0.185000, 0.011000
FP, 0.007568, 0.021000, 0.017000
FP, 0.01, 0.020000, 0.017000
FP, 0.007028, 0.033000, 0.050000
FP, 0.002008, 0.033000, 0.050000
FP, 0.002008, 0.045000, 0.053000
FP, 0.245, 0.055000, 0.037000
FP, 0.245, 0.032000, 0.017000
FP, 0.01, 0.098000, 0.072000
FP, 0.01, 0.039000, 0.031000
FP, 0.002012, 0.056000, 0.058000
FP, 0.001005, 0.063000, 0.072000
FP, 0.011, 0.066000, 0.063000
FP, 0.001003, 0.032000, 0.026000
FP, 0.001505, 0.042000, 0.049000
FP, 0.001505, 0.024000, 0.011000
FP, 0.057, 0.048000, 0.034000
FP, 0.057, 0.021000, 0.005013
FP, 0.057, 0.021000, 0.005051
FP, 0.066, 0.053000, 0.045000
FP, 0.003015, 0.056000, 0.107000
FP, 0.003018, 0.085000, 0.050000
FP, 0.003015, 0.016000, 0.005025
FP, 0.028, 0.062000, 0.025000
FP, 0.000503, 0.056000, 0.032000
FP, 0.029, 0.070000, 0.058000
FP, 0.004044, 0.041000, 0.049000
FP, 0.004044, 0.025000, 0.047000
FP, 0.022, 0.080000, 0.072000
FP, 0.145, 0.208000, 0.037000
FP, 0.145, 0.917000, 0.008333
FP, 0.145, 1.000000, 0.027000
FP, 0.2, 0.085000, 0.043000
FP, 0.2, 0.019000, 0.019000
FP, 0.08, 0.018000, 0.047000
FP, 0.038, 0.077000, 0.022000
FP, 0.073, 0.026000, 0.049000
FP, 0.071, 0.097000, 0.027000
FP, 0.117, 0.026000, 0.065000
FP, 0.177, 0.118000, 0.049000
FP, 0.102, 0.025000, 0.045000
FP, 0.03, 0.030000, 0.056000
FP, 0.051, 0.038000, 0.052000
FP, 0.121, 0.095000, 0.040000
FP, 0.121, 0.093000, 0.041000
FP, 0.035, 0.048000, 0.034000
FP, 0.23, 0.103000, 0.037000
FP, 0.141, 0.074000, 0.030000
FP, 0.141, 0.050000, 0.031000
FP, 0.09, 0.034000, 0.041000
FP, 0.016, 0.045000, 0.019000
FP, 0.097, 0.053000, 0.068000
FP, 0.021, 0.037000, 0.019000
FP, 0.162, 0.053000, 0.037000
FP, 0.057, 0.039000, 0.066000
FP, 0.008114, 0.049000, 0.021000
FP, 0.008114, 0.021000, 0.021000
FP, 0.121, 0.057000, 0.022000
FP, 0.121, 0.045000, 0.005666
FP, 0.033, 0.050000, 0.030000
FP, 0.042, 0.081000, 0.057000
FP, 0.023, 0.062000, 0.044000
FP, 0.253, 0.268000, 0.073000
FP, 0.105, 0.017000, 0.021000
FP, 0.22, 0.136000, 0.038000
FP, 0.011, 0.089000, 0.017000
FP, 0.082, 0.022000, 0.009740
FP, 0.155, 1.000000, 0.250000
FP, 0.15, 0.163000, 0.067000
FP, 0.128, 0.136000, 0.000000
FP, 0.003125, 0.075000, 0.000000
FP, 0.003112, 0.077000, 0.000000
FP, 0.016, 0.057000, 0.000000
FP, 0.003165, 0.070000, 0.046000
FP, 0.003165, 0.044000, 0.035000
FP, 0.004923, 0.018000, 0.000000
FP, 0.004923, 0.018000, 0.000000
FP, 0.004923, 0.035000, 0.037000
FP, 0.004923, 0.035000, 0.037000
FP, 0.169, 0.047000, 0.075000
FP, 0.397, 0.089000, 0.020000
FP, 0.392, 0.082000, 0.019000
FP, 0.377, 0.083000, 0.019000
FP, 0.267, 0.094000, 0.028000
FP, 0.125, 0.071000, 0.016000
FP, 0.036, 0.070000, 0.016000
FP, 0.033, 0.069000, 0.019000
FP, 0.033, 0.069000, 0.019000
FP, 0.119, 0.069000, 0.019000
FP, 0.016, 0.057000, 0.022000
FP, 0.088, 0.061000, 0.048000
FP, 0.005506, 0.042000, 0.026000
FP, 0.00804, 0.042000, 0.026000
FP, 0.005539, 0.041000, 0.026000
FP, 0.047, 0.064000, 0.051000
FP, 0.045, 0.043000, 0.056000
FP, 0.057, 0.091000, 0.016000
FP, 0.055, 0.091000, 0.018000
FP, 0.057, 0.088000, 0.019000
FP, 0.054, 0.088000, 0.019000
FP, 0.051, 0.091000, 0.019000
FP, 0.052, 0.088000, 0.018000
FP, 0.052, 0.091000, 0.019000
FP, 0.051, 0.088000, 0.020000
FP, 0.061, 0.086000, 0.019000
FP, 0.06, 0.086000, 0.019000
FP, 0.066, 0.088000, 0.023000
FP, 0.066, 0.094000, 0.025000
FP, 0.009714, 0.080000, 0.000000
FP, 0.004569, 0.130000, 0.000000
FP, 0.004569, 0.158000, 0.000000
FP, 0.008603, 0.143000, 0.000000
FP, 0.013, 0.500000, 0.000000
FP, 0.003137, 0.667000, 0.000000
FP, 0.012, 0.667000, 0.000000
FP, 0.012, 0.667000, 0.000000
FP, 0.00058, 0.667000, 0.000000
FP, 0.00058, 0.028000, 0.011000
FP, 0.001139, 0.027000, 0.011000
FP, 0.074, 0.333000, 0.032000
FP, 0.026, 0.111000, 0.031000
FP, 0.03, 0.105000, 0.029000
FP, 0.022, 0.048000, 0.000000
FP, 0.016, 0.082000, 0.018000
FP, 0.016, 0.060000, 0.016000
FP, 0.016, 0.029000, 0.011000
FP, 0.217, 0.028000, 0.050000
FP, 0.003, 0.035000, 0.029000
FP, 0.003, 0.030000, 0.021000
FP, 0.0005, 0.033000, 0.013000
FP, 0.0005, 0.038000, 0.014000
FP, 0.0065, 0.012000, 0.031000
FP, 0.0075, 0.012000, 0.031000
FP, 0.0075, 0.034000, 0.028000
FP, 0.0005, 0.022000, 0.026000
FP, 0.0065, 0.029000, 0.039000
FP, 0.0065, 0.038000, 0.067000
FP, 0.0065, 0.013000, 0.006070
FP, 0.063, 0.048000, 0.061000
FP, 0.063, 0.028000, 0.053000
FP, 0.0005, 0.011000, 0.030000
FP, 0.0005, 0.027000, 0.019000
FP, 0.002, 0.038000, 0.044000
FP, 0.002, 0.031000, 0.029000
FP, 0.002, 0.026000, 0.026000
FP, 0.002, 0.009375, 0.018000
FP, 0.002, 0.013000, 0.018000
FP, 0.0015, 0.030000, 0.032000
FP, 0.0015, 0.019000, 0.019000
FP, 0.0005, 0.033000, 0.030000
FP, 0.0005, 0.021000, 0.017000
FP, 0.389, 0.100000, 0.094000
FP, 0.029, 0.016000, 0.014000
FP, 0.029, 0.048000, 0.043000
FP, 0.029, 0.028000, 0.015000
FP, 0.047, 0.057000, 0.042000
FP, 0.047, 0.267000, 0.010000
FP, 0.047, 0.316000, 0.011000
FP, 0.205, 0.044000, 0.063000
FP, 0.123, 0.043000, 0.051000
FP, 0.005005, 0.037000, 0.042000
FP, 0.176, 0.044000, 0.050000
FP, 0.113, 0.068000, 0.013000
FP, 0.034, 0.049000, 0.042000
FP, 0.186, 0.500000, 0.059000
FP, 0.078, 0.160000, 0.037000
FP, 0.078, 0.063000, 0.007194
FP, 0.045, 0.130000, 0.045000
FP, 0.203, 0.125000, 0.024000
FP, 0.013, 0.100000, 0.045000
FP, 0.072, 0.071000, 0.076000
FP, 0.008065, 0.054000, 0.039000
FP, 0.011, 0.054000, 0.042000
FP, 0.044, 0.400000, 0.050000
FP, 0.041, 0.400000, 0.000000
FP, 0.003018, 0.089000, 0.057000
FP, 0.242, 0.500000, 0.000000
FP, 0.242, 0.048000, 0.011000
FP, 0.022, 0.083000, 0.028000
FP, 0.001019, 0.028000, 0.000000
FP, 0.014, 0.011000, 0.013000
FP, 0.007996, 0.011000, 0.013000
FP, 0.007996, 0.028000, 0.000000
FP, 0.007996, 0.027000, 0.000000
FP, 0.007996, 0.027000, 0.000000
FP, 0.209, 0.147000, 0.007813
FP, 0.103, 0.079000, 0.094000
FP, 0.501, 0.079000, 0.077000
FP, 0.059, 0.070000, 0.049000
FP, 0.062, 0.081000, 0.043000
FP, 0.199, 0.029000, 0.080000
FP, 0.199, 0.027000, 0.023000
FP, 0.199, 0.028000, 0.022000
FP, 0.012, 0.069000, 0.092000
FP, 0.083, 0.040000, 0.052000
FP, 0.042, 0.041000, 0.051000
FP, 0.012, 0.090000, 0.032000
FP, 0.277, 0.088000, 0.045000
FP, 0.336, 0.053000, 0.042000
FP, 0.05, 0.083000, 0.046000
FP, 0.002, 0.182000, 0.021000
FP, 0.197, 0.088000, 0.079000
FP, 0.061, 0.088000, 0.079000
FP, 0.061, 0.037000, 0.000000
FP, 0.057, 0.037000, 0.033000
FP, 0.0015, 0.036000, 0.000000
FP, 0.19, 0.130000, 0.000000
FP, 0.18, 0.120000, 0.000000
FP, 0.046, 0.146000, 0.050000
FP, 0.004555, 0.583000, 0.043000
FP, 0.004555, 0.039000, 0.023000
FP, 0.17, 0.051000, 0.044000
FP, 0.035, 0.143000, 0.016000
FP, 0.035, 0.043000, 0.040000
PASS, 0.059, 0.114000, 0.000000
FP, 0.301, 0.429000, 0.083000
FP, 0.12, 0.286000, 0.031000
FP, 0.038, 1.000000, 0.125000
FP, 0.007062, 1.000000, 0.167000
FP, 0.007062, 0.108000, 0.020000
FP, 0.007062, 0.023000, 0.038000
FP, 0.016, 0.017000, 0.049000
FP, 0.112, 0.182000, 0.034000
FP, 0.067, 0.083000, 0.040000
FP, 0.002002, 0.192000, 0.069000
FP, 0.133, 0.100000, 0.014000
FP, 0.321, 0.074000, 0.082000
FP, 0.004559, 0.038000, 0.057000
FP, 0.019, 0.036000, 0.050000
FP, 0.143, 0.018000, 0.033000
FP, 0.143, 0.017000, 0.034000
FP, 0.586, 0.054000, 0.074000
FP, 0.414, 0.110000, 0.077000
FP, 0.031, 0.053000, 0.060000
FP, 0.003571, 0.040000, 0.040000
FP, 0.117, 0.067000, 0.077000
FP, 0.117, 0.500000, 0.000000
FP, 0.007407, 0.400000, 0.000000
FP, 0.005165, 0.400000, 0.000000
FP, 0.006186, 0.200000, 0.000000
FP, 0.006186, 0.167000, 0.000000
FP, 0.006186, 0.143000, 0.000000
FP, 0.003597, 0.500000, 0.000000
FP, 0.16, 0.500000, 0.057000
FP, 0.181, 0.500000, 0.000000
FP, 0.166, 0.400000, 0.000000
FP, 0.166, 0.017000, 0.005102
FP, 0.166, 0.017000, 0.005025
FP, 0.027, 0.040000, 0.077000
FP, 0.027, 0.021000, 0.047000
FP, 0.114, 0.089000, 0.093000
FP, 0.332, 0.038000, 0.043000
FP, 0.015, 0.032000, 0.038000
FP, 0.048, 0.029000, 0.078000
FP, 0.048, 0.041000, 0.029000
FP, 0.001012, 0.030000, 0.015000
FP, 0.001012, 0.032000, 0.000000
FP, 0.364, 0.050000, 0.107000
FP, 0.001012, 0.033000, 0.015000
FP, 0.167, 0.033000, 0.046000
FP, 0.052, 0.115000, 0.145000
FP, 0.248, 0.250000, 0.022000
FP, 0.171, 0.125000, 0.000000
FP, 0.158, 0.100000, 0.000000
FP, 0.034, 0.077000, 0.057000
FP, 0.021, 0.111000, 0.053000
FP, 0.039, 0.053000, 0.038000
FP, 0.011, 0.093000, 0.042000
FP, 0.012, 0.800000, 0.020000
FP, 0.2, 0.800000, 0.020000
FP, 0.015, 0.800000, 0.020000
FP, 0.044, 0.667000, 0.000000
FP, 0.004008, 0.040000, 0.026000
FP, 0.266, 0.184000, 0.053000
FP, 0.277, 0.167000, 0.049000
FP, 0.229, 0.032000, 0.053000
FP, 0.187, 0.055000, 0.051000
PASS, 0.093, 0.417000, 0.021000
FP, 0.053, 1.000000, 0.022000
PASS, 0.018, 0.188000, 0.000000
FP, 0.05, 0.019000, 0.061000
FP, 0.296, 0.019000, 0.060000
FP, 0.158, 0.056000, 0.080000
FP, 0.093, 0.077000, 0.013000
FP, 0.05, 0.133000, 0.021000
FP, 0.048, 0.133000, 0.020000
FP, 0.029, 0.133000, 0.021000
FP, 0.03, 0.125000, 0.020000
FP, 0.025, 0.125000, 0.010000
FP, 0.017, 0.125000, 0.010000
FP, 0.017, 0.125000, 0.010000
FP, 0.033, 0.022000, 0.082000
FP, 0.032, 0.023000, 0.082000
FP, 0.055, 0.031000, 0.059000
FP, 0.046, 0.024000, 0.058000
FP, 0.044, 0.024000, 0.059000
FP, 0.039, 0.024000, 0.048000
FP, 0.111, 0.059000, 0.058000
FP, 0.071, 0.069000, 0.041000
FP, 0.007591, 0.048000, 0.058000
FP, 0.046, 0.054000, 0.058000
FP, 0.044, 0.041000, 0.058000
FP, 0.044, 0.089000, 0.060000
FP, 0.03, 0.231000, 0.100000
FP, 0.177, 0.133000, 0.050000
FP, 0.003488, 0.066000, 0.022000
FP, 0.1, 0.083000, 0.120000
FP, 0.014, 0.054000, 0.056000
FP, 0.087, 0.083000, 0.047000
FP, 0.085, 0.079000, 0.046000
FP, 0.192, 0.045000, 0.024000
FP, 0.18, 0.029000, 0.018000
FP, 0.0045, 0.018000, 0.025000
FP, 0.0075, 0.017000, 0.025000
FP, 0.046, 0.043000, 0.074000
FP, 0.001, 0.041000, 0.035000
FP, 0.0095, 0.054000, 0.015000
FP, 0.0095, 0.041000, 0.011000
FP, 0.044, 0.043000, 0.006601
FP, 0.044, 0.022000, 0.003378
FP, 0.019, 0.022000, 0.000000
FP, 0.005, 0.115000, 0.048000
FP, 0.005109, 0.080000, 0.043000
PASS, 0.029, 0.200000, 0.000000
FP, 0.021, 0.063000, 0.043000
FP, 0.039, 0.063000, 0.043000
FP, 0.016, 0.063000, 0.041000
FP, 0.00154, 0.286000, 0.000000
