Filter,SWAF,TAF,NAF
FP, 0.057, 0.130000, 0.000000
FP, 0.057, 0.021000, 0.015000
FP, 0.023, 0.074000, 0.051000
FP, 0.023, 0.047000, 0.037000
FP, 0.023, 0.011000, 0.002488
FP, 0.023, 0.026000, 0.005618
FP, 0.023, 0.014000, 0.003507
FP, 0.023, 0.009479, 0.003903
FP, 0.023, 0.007353, 0.002816
FP, 0.023, 0.011000, 0.005146
FP, 0.023, 0.012000, 0.014000
FP, 0.0005, 0.043000, 0.032000
FP, 0.0005, 0.009488, 0.004993
FP, 0.0005, 0.032000, 0.024000
FP, 0.0005, 0.026000, 0.016000
FP, 0.0005, 0.021000, 0.003587
FP, 0.0005, 0.025000, 0.003560
FP, 0.0005, 0.014000, 0.002287
FP, 0.0005, 0.008130, 0.011000
FP, 0.0005, 0.015000, 0.002284
FP, 0.0005, 0.032000, 0.018000
FP, 0.0045, 0.070000, 0.022000
FP, 0.0045, 0.018000, 0.006159
FP, 0.0035, 0.015000, 0.008843
FP, 0.003, 0.051000, 0.013000
FP, 0.022, 0.082000, 0.031000
FP, 0.005, 0.034000, 0.020000
FP, 0.005, 0.098000, 0.038000
FP, 0.003, 0.200000, 0.015000
FP, 0.003, 0.056000, 0.003899
FP, 0.0025, 0.194000, 0.020000
FP, 0.0025, 0.071000, 0.005693
FP, 0.181, 0.100000, 0.013000
FP, 0.181, 0.045000, 0.003766
FP, 0.181, 0.068000, 0.005556
FP, 0.121, 0.065000, 0.031000
FP, 0.121, 0.051000, 0.009843
FP, 0.122, 0.073000, 0.016000
FP, 0.102, 0.087000, 0.028000
FP, 0.176, 0.105000, 0.012000
FP, 0.154, 0.105000, 0.012000
FP, 0.002, 0.047000, 0.011000
FP, 0.0015, 0.034000, 0.024000
FP, 0.0005, 0.048000, 0.006186
FP, 0.0005, 0.048000, 0.006173
FP, 0.0005, 0.049000, 0.006250
FP, 0.0005, 0.055000, 0.005195
FP, 0.0005, 0.035000, 0.006135
FP, 0.0005, 0.027000, 0.007105
FP, 0.0005, 0.023000, 0.007326
FP, 0.017, 0.058000, 0.156000
FP, 0.0005, 0.022000, 0.028000
FP, 0.0005, 0.052000, 0.007968
FP, 0.003, 0.095000, 0.042000
FP, 0.082, 0.136000, 0.080000
FP, 0.005, 0.038000, 0.000000
FP, 0.005, 0.036000, 0.000000
FP, 0.005, 0.034000, 0.000000
FP, 0.098, 0.104000, 0.026000
FP, 0.098, 0.095000, 0.005263
FP, 0.013, 0.077000, 0.024000
FP, 0.013, 0.069000, 0.068000
FP, 0.02, 0.039000, 0.019000
FP, 0.048, 0.077000, 0.021000
FP, 0.052, 0.068000, 0.024000
FP, 0.0055, 0.047000, 0.040000
FP, 0.002, 0.036000, 0.001908
FP, 0.001, 0.050000, 0.004843
FP, 0.02, 0.051000, 0.002551
FP, 0.02, 0.057000, 0.003300
FP, 0.245, 0.148000, 0.057000
FP, 0.093, 0.115000, 0.030000
FP, 0.136, 0.087000, 0.032000
FP, 0.172, 0.111000, 0.065000
FP, 0.074, 0.133000, 0.048000
FP, 0.046, 0.136000, 0.051000
FP, 0.063, 0.100000, 0.045000
FP, 0.063, 0.231000, 0.058000
FP, 0.038, 0.148000, 0.035000
FP, 0.014, 0.333000, 0.022000
FP, 0.278, 0.095000, 0.056000
FP, 0.07, 0.019000, 0.065000
FP, 0.092, 0.020000, 0.064000
FP, 0.0065, 0.026000, 0.014000
FP, 0.0065, 0.053000, 0.063000
FP, 0.172, 0.021000, 0.103000
FP, 0.073, 0.032000, 0.019000
FP, 0.037, 0.126000, 0.053000
FP, 0.014, 0.043000, 0.031000
FP, 0.014, 0.027000, 0.020000
FP, 0.0075, 0.080000, 0.050000
FP, 0.0075, 0.049000, 0.015000
FP, 0.0075, 0.019000, 0.005470
FP, 0.0075, 0.026000, 0.003272
FP, 0.031, 0.056000, 0.019000
FP, 0.002, 0.024000, 0.003386
FP, 0.002, 0.017000, 0.002220
FP, 0.001, 0.011000, 0.008178
FP, 0.001, 0.061000, 0.015000
FP, 0.001, 0.011000, 0.008454
FP, 0.094, 0.046000, 0.014000
FP, 0.094, 0.027000, 0.028000
FP, 0.084, 0.080000, 0.030000
FP, 0.0025, 0.028000, 0.017000
FP, 0.0025, 0.029000, 0.022000
FP, 0.0025, 0.012000, 0.007030
FP, 0.0025, 0.012000, 0.007168
FP, 0.082, 0.081000, 0.032000
FP, 0.132, 0.091000, 0.026000
FP, 0.023, 0.077000, 0.021000
FP, 0.021, 0.118000, 0.028000
FP, 0.001002, 0.154000, 0.034000
FP, 0.127, 0.226000, 0.027000
FP, 0.0025, 0.097000, 0.033000
FP, 0.0025, 0.107000, 0.023000
FP, 0.233, 0.667000, 0.100000
FP, 0.233, 0.109000, 0.047000
FP, 0.0025, 0.185000, 0.012000
FP, 0.001, 0.083000, 0.012000
FP, 0.32, 0.102000, 0.030000
FP, 0.003, 0.105000, 0.007407
FP, 0.228, 0.077000, 0.067000
FP, 0.228, 0.060000, 0.008523
FP, 0.228, 0.109000, 0.002981
FP, 0.086, 0.421000, 0.015000
FP, 0.0015, 0.129000, 0.002008
FP, 0.031, 0.500000, 0.000000
FP, 0.00856, 0.078000, 0.082000
FP, 0.00856, 0.015000, 0.011000
FP, 0.00856, 0.023000, 0.016000
FP, 0.0065, 0.083000, 0.030000
FP, 0.0035, 0.014000, 0.023000
FP, 0.0035, 0.057000, 0.031000
FP, 0.0035, 0.014000, 0.008955
FP, 0.0035, 0.020000, 0.006565
FP, 0.006513, 0.077000, 0.052000
FP, 0.079, 0.027000, 0.046000
FP, 0.079, 0.017000, 0.002882
FP, 0.079, 0.034000, 0.020000
FP, 0.065, 0.024000, 0.023000
FP, 0.158, 0.051000, 0.050000
FP, 0.00251, 0.027000, 0.013000
FP, 0.00251, 0.032000, 0.024000
FP, 0.001526, 0.026000, 0.047000
FP, 0.003046, 0.060000, 0.049000
FP, 0.001017, 0.026000, 0.026000
FP, 0.203, 0.060000, 0.048000
FP, 0.203, 0.013000, 0.012000
FP, 0.002535, 0.013000, 0.019000
FP, 0.00355, 0.044000, 0.038000
FP, 0.00355, 0.009901, 0.013000
FP, 0.001008, 0.036000, 0.031000
FP, 0.003525, 0.067000, 0.069000
FP, 0.001005, 0.016000, 0.016000
FP, 0.001005, 0.046000, 0.017000
FP, 0.413, 0.096000, 0.091000
FP, 0.413, 0.047000, 0.018000
FP, 0.025, 0.086000, 0.060000
FP, 0.0005, 0.028000, 0.011000
FP, 0.0005, 0.027000, 0.008475
FP, 0.072, 0.065000, 0.041000
FP, 0.109, 0.064000, 0.045000
FP, 0.0005, 0.031000, 0.015000
FP, 0.002, 0.042000, 0.018000
FP, 0.041, 0.054000, 0.063000
FP, 0.009, 0.036000, 0.018000
FP, 0.009, 0.007194, 0.014000
FP, 0.009, 0.004335, 0.011000
FP, 0.009, 0.027000, 0.012000
FP, 0.0015, 0.039000, 0.015000
FP, 0.013, 0.049000, 0.057000
FP, 0.013, 0.011000, 0.007440
FP, 0.036, 0.059000, 0.046000
FP, 0.036, 0.027000, 0.020000
FP, 0.036, 0.032000, 0.017000
FP, 0.036, 0.011000, 0.012000
FP, 0.036, 0.010000, 0.006426
FP, 0.036, 0.024000, 0.012000
FP, 0.036, 0.016000, 0.007052
FP, 0.036, 0.013000, 0.013000
FP, 0.014, 0.019000, 0.016000
FP, 0.044, 0.056000, 0.038000
FP, 0.008, 0.027000, 0.020000
FP, 0.017, 0.006812, 0.005477
FP, 0.017, 0.014000, 0.006794
FP, 0.0015, 0.046000, 0.041000
FP, 0.0015, 0.004329, 0.002953
FP, 0.0015, 0.008435, 0.004138
FP, 0.0015, 0.003584, 0.003501
FP, 0.0015, 0.013000, 0.012000
FP, 0.0095, 0.048000, 0.021000
FP, 0.0095, 0.020000, 0.010000
FP, 0.004, 0.026000, 0.017000
FP, 0.004, 0.007853, 0.005759
FP, 0.004, 0.004701, 0.001891
FP, 0.004, 0.008570, 0.005786
FP, 0.004, 0.014000, 0.012000
FP, 0.002, 0.007353, 0.007219
FP, 0.002, 0.006950, 0.007257
FP, 0.00502, 0.023000, 0.045000
FP, 0.00502, 0.009123, 0.005530
FP, 0.00502, 0.009724, 0.006997
FP, 0.003, 0.036000, 0.039000
FP, 0.003, 0.005370, 0.014000
FP, 0.003, 0.006323, 0.004430
FP, 0.005, 0.046000, 0.032000
FP, 0.005, 0.009119, 0.006341
FP, 0.004, 0.038000, 0.028000
FP, 0.004, 0.007143, 0.008457
FP, 0.004, 0.007667, 0.008102
FP, 0.000502, 0.019000, 0.024000
FP, 0.000502, 0.006250, 0.005825
FP, 0.012, 0.019000, 0.013000
FP, 0.012, 0.019000, 0.015000
FP, 0.012, 0.020000, 0.017000
FP, 0.012, 0.002996, 0.002228
FP, 0.012, 0.003467, 0.003135
FP, 0.012, 0.013000, 0.011000
FP, 0.001004, 0.009000, 0.006789
FP, 0.026, 0.011000, 0.009772
FP, 0.026, 0.008044, 0.005120
FP, 0.026, 0.010000, 0.008637
FP, 0.001003, 0.036000, 0.028000
FP, 0.001505, 0.022000, 0.021000
FP, 0.001505, 0.020000, 0.018000
FP, 0.029, 0.031000, 0.045000
FP, 0.029, 0.006487, 0.004057
FP, 0.029, 0.004534, 0.010000
FP, 0.029, 0.019000, 0.015000
FP, 0.022, 0.016000, 0.015000
FP, 0.022, 0.009091, 0.006766
FP, 0.022, 0.013000, 0.009211
FP, 0.022, 0.014000, 0.021000
FP, 0.022, 0.012000, 0.011000
FP, 0.022, 0.005895, 0.007867
FP, 0.0015, 0.005963, 0.006149
FP, 0.0015, 0.030000, 0.019000
FP, 0.0015, 0.007743, 0.013000
FP, 0.0015, 0.014000, 0.020000
FP, 0.0015, 0.023000, 0.026000
FP, 0.000503, 0.048000, 0.023000
FP, 0.014, 0.286000, 0.095000
FP, 0.525, 0.286000, 0.150000
FP, 0.07, 0.029000, 0.037000
FP, 0.097, 0.119000, 0.073000
FP, 0.034, 0.048000, 0.035000
FP, 0.086, 0.141000, 0.051000
FP, 0.0065, 0.068000, 0.017000
FP, 0.0035, 0.053000, 0.027000
FP, 0.0035, 0.053000, 0.026000
FP, 0.0035, 0.041000, 0.023000
FP, 0.0035, 0.047000, 0.024000
FP, 0.043, 0.060000, 0.020000
FP, 0.013, 0.064000, 0.019000
FP, 0.016, 0.158000, 0.016000
FP, 0.01, 0.167000, 0.020000
FP, 0.038, 0.091000, 0.038000
FP, 0.024, 0.238000, 0.018000
FP, 0.039, 0.250000, 0.040000
FP, 0.08, 0.167000, 0.058000
FP, 0.0005176, 0.027000, 0.015000
FP, 0.0005171, 0.026000, 0.016000
FP, 0.024, 0.085000, 0.044000
FP, 0.011, 0.047000, 0.035000
FP, 0.0005208, 0.027000, 0.017000
FP, 0.003673, 0.026000, 0.017000
FP, 0.003673, 0.039000, 0.009099
FP, 0.003673, 0.022000, 0.004386
FP, 0.003673, 0.024000, 0.034000
FP, 0.00913, 0.041000, 0.012000
FP, 0.00913, 0.015000, 0.006098
FP, 0.00913, 0.020000, 0.008021
FP, 0.00913, 0.023000, 0.004986
FP, 0.001068, 0.024000, 0.007315
FP, 0.001068, 0.200000, 0.033000
FP, 0.012, 0.114000, 0.029000
FP, 0.0045, 0.077000, 0.020000
FP, 0.0045, 0.030000, 0.008924
FP, 0.0045, 0.042000, 0.017000
FP, 0.0045, 0.034000, 0.009091
FP, 0.001, 0.043000, 0.006351
FP, 0.001, 0.061000, 0.007210
FP, 0.001, 0.017000, 0.016000
FP, 0.01, 0.047000, 0.050000
FP, 0.01, 0.046000, 0.022000
FP, 0.269, 0.106000, 0.092000
FP, 0.269, 0.061000, 0.010000
FP, 0.024, 0.231000, 0.030000
FP, 0.025, 0.231000, 0.030000
FP, 0.025, 0.059000, 0.001715
FP, 0.003, 0.059000, 0.001706
FP, 0.0025, 0.043000, 0.001783
FP, 0.014, 0.057000, 0.031000
FP, 0.003, 0.057000, 0.023000
FP, 0.003, 0.027000, 0.001004
FP, 0.003, 0.026000, 0.000979
FP, 0.003, 0.022000, 0.000873
FP, 0.003, 0.059000, 0.006324
FP, 0.003, 0.111000, 0.046000
FP, 0.003, 0.056000, 0.000000
FP, 0.143, 1.000000, 0.023000
FP, 0.143, 0.500000, 0.004098
FP, 0.143, 0.105000, 0.014000
FP, 0.038, 0.182000, 0.004032
FP, 0.091, 0.182000, 0.004032
FP, 0.091, 0.111000, 0.035000
FP, 0.091, 0.087000, 0.022000
FP, 0.08, 0.037000, 0.020000
FP, 0.08, 0.044000, 0.006052
FP, 0.08, 0.045000, 0.008505
FP, 0.0005, 0.045000, 0.008621
FP, 0.225, 0.053000, 0.026000
FP, 0.225, 0.061000, 0.008798
FP, 0.225, 0.057000, 0.004823
FP, 0.004, 0.054000, 0.010000
FP, 0.0055, 0.053000, 0.009050
FP, 0.041, 0.079000, 0.003226
FP, 0.018, 0.195000, 0.037000
FP, 0.0075, 0.048000, 0.035000
FP, 0.006, 0.031000, 0.028000
FP, 0.006, 0.048000, 0.006645
FP, 0.006, 0.024000, 0.006568
FP, 0.0035, 0.050000, 0.055000
FP, 0.0015, 0.042000, 0.017000
FP, 0.014, 0.068000, 0.012000
FP, 0.007, 0.049000, 0.034000
FP, 0.007, 0.021000, 0.052000
FP, 0.162, 0.024000, 0.060000
FP, 0.003, 0.036000, 0.033000
FP, 0.044, 0.027000, 0.026000
FP, 0.0005015, 0.040000, 0.049000
FP, 0.0005015, 0.008734, 0.014000
FP, 0.0005015, 0.008734, 0.014000
FP, 0.002022, 0.026000, 0.018000
FP, 0.002022, 0.064000, 0.064000
FP, 0.002022, 0.037000, 0.031000
FP, 0.002022, 0.064000, 0.036000
FP, 0.002022, 0.059000, 0.043000
FP, 0.002022, 0.014000, 0.017000
FP, 0.002022, 0.017000, 0.013000
FP, 0.002022, 0.054000, 0.022000
FP, 0.002, 0.111000, 0.059000
FP, 0.002, 0.029000, 0.011000
FP, 0.002, 0.012000, 0.003322
FP, 0.002, 0.012000, 0.007186
FP, 0.002, 0.004769, 0.000870
FP, 0.002, 0.004399, 0.000385
FP, 0.002, 0.004511, 0.000388
FP, 0.002, 0.009419, 0.009651
FP, 0.002, 0.016000, 0.014000
FP, 0.051, 0.250000, 0.071000
FP, 0.051, 0.667000, 0.000000
FP, 0.079, 0.500000, 0.000000
FP, 0.012, 0.667000, 0.000000
FP, 0.0075, 0.167000, 0.006369
FP, 0.002, 0.051000, 0.001087
FP, 0.0005, 0.017000, 0.016000
FP, 0.0005, 0.009501, 0.011000
FP, 0.018, 0.092000, 0.056000
FP, 0.038, 0.008621, 0.004494
FP, 0.092, 0.078000, 0.073000
FP, 0.00201, 0.038000, 0.017000
FP, 0.007, 0.050000, 0.063000
FP, 0.003, 0.067000, 0.018000
FP, 0.003, 0.020000, 0.007780
FP, 0.003, 0.006667, 0.001034
FP, 0.003, 0.007143, 0.001067
FP, 0.003, 0.008696, 0.001300
FP, 0.003, 0.008969, 0.001305
FP, 0.003, 0.017000, 0.002583
FP, 0.003, 0.013000, 0.002592
FP, 0.0085, 0.014000, 0.002299
FP, 0.0085, 0.014000, 0.001911
FP, 0.004082, 0.081000, 0.024000
FP, 0.084, 0.065000, 0.003115
FP, 0.084, 0.048000, 0.039000
FP, 0.084, 0.022000, 0.005348
FP, 0.084, 0.017000, 0.018000
FP, 0.084, 0.019000, 0.016000
FP, 0.084, 0.018000, 0.015000
FP, 0.084, 0.015000, 0.013000
FP, 0.084, 0.016000, 0.011000
FP, 0.084, 0.019000, 0.012000
FP, 0.084, 0.024000, 0.017000
FP, 0.084, 0.025000, 0.020000
FP, 0.084, 0.034000, 0.021000
FP, 0.084, 0.020000, 0.013000
FP, 0.084, 0.015000, 0.010000
FP, 0.084, 0.018000, 0.009022
FP, 0.084, 0.007326, 0.002507
FP, 0.0065, 0.054000, 0.040000
FP, 0.0065, 0.018000, 0.009527
FP, 0.0065, 0.012000, 0.001522
FP, 0.0065, 0.026000, 0.004880
FP, 0.0065, 0.101000, 0.056000
FP, 0.0065, 0.014000, 0.009781
FP, 0.0065, 0.012000, 0.005286
FP, 0.0065, 0.022000, 0.023000
FP, 0.0065, 0.016000, 0.020000
FP, 0.0055, 0.046000, 0.041000
FP, 0.0055, 0.002614, 0.000895
FP, 0.0055, 0.004727, 0.001889
FP, 0.0055, 0.002622, 0.000893
FP, 0.0055, 0.005799, 0.006266
FP, 0.0055, 0.004147, 0.003611
FP, 0.0055, 0.004178, 0.004359
FP, 0.0055, 0.013000, 0.012000
FP, 0.0055, 0.004364, 0.003356
FP, 0.0055, 0.004507, 0.003052
FP, 0.0055, 0.024000, 0.026000
FP, 0.0055, 0.006046, 0.004814
FP, 0.0055, 0.011000, 0.017000
FP, 0.0055, 0.024000, 0.029000
FP, 0.0055, 0.007246, 0.004093
FP, 0.0055, 0.011000, 0.004392
FP, 0.0055, 0.004776, 0.002077
FP, 0.0055, 0.014000, 0.025000
FP, 0.0055, 0.020000, 0.004357
FP, 0.0035, 0.049000, 0.060000
FP, 0.008114, 0.057000, 0.052000
FP, 0.008114, 0.125000, 0.009719
FP, 0.017, 0.047000, 0.027000
FP, 0.017, 0.035000, 0.001070
FP, 0.053, 0.067000, 0.041000
FP, 0.053, 0.031000, 0.003324
FP, 0.034, 0.035000, 0.053000
FP, 0.016, 0.133000, 0.024000
FP, 0.141, 0.571000, 0.022000
FP, 0.089, 0.182000, 0.065000
FP, 0.189, 0.222000, 0.017000
FP, 0.03, 0.250000, 0.003185
FP, 0.035, 0.222000, 0.003086
FP, 0.041, 0.250000, 0.002959
FP, 0.023, 0.250000, 0.002950
FP, 0.023, 0.250000, 0.002933
FP, 0.024, 0.250000, 0.002933
FP, 0.024, 0.250000, 0.002933
FP, 0.027, 0.250000, 0.002933
FP, 0.117, 0.250000, 0.002933
FP, 0.046, 0.400000, 0.018000
FP, 0.098, 0.106000, 0.049000
FP, 0.183, 0.068000, 0.019000
FP, 0.00101, 0.143000, 0.006173
FP, 0.006006, 0.143000, 0.005450
FP, 0.003504, 0.143000, 0.005450
FP, 0.003504, 0.042000, 0.002317
FP, 0.001, 0.043000, 0.002327
FP, 0.001, 0.043000, 0.000846
FP, 0.001, 0.061000, 0.000000
FP, 0.001, 0.120000, 0.012000
FP, 0.002, 0.087000, 0.000000
FP, 0.213, 0.067000, 0.076000
FP, 0.003521, 0.286000, 0.058000
FP, 0.023, 0.048000, 0.064000
FP, 0.052, 0.091000, 0.033000
FP, 0.052, 0.015000, 0.006211
FP, 0.052, 0.065000, 0.060000
FP, 0.052, 0.009288, 0.001147
FP, 0.052, 0.018000, 0.024000
FP, 0.052, 0.016000, 0.011000
FP, 0.052, 0.023000, 0.007967
FP, 0.052, 0.016000, 0.019000
FP, 0.052, 0.007444, 0.011000
FP, 0.052, 0.039000, 0.040000
FP, 0.052, 0.011000, 0.008826
FP, 0.052, 0.012000, 0.011000
FP, 0.052, 0.009259, 0.004193
FP, 0.052, 0.004450, 0.007644
FP, 0.052, 0.005573, 0.002911
FP, 0.052, 0.008373, 0.006156
FP, 0.052, 0.014000, 0.011000
FP, 0.052, 0.007019, 0.004210
FP, 0.052, 0.005432, 0.010000
FP, 0.052, 0.020000, 0.028000
FP, 0.052, 0.006707, 0.008533
FP, 0.052, 0.009461, 0.008784
FP, 0.052, 0.007369, 0.009379
FP, 0.052, 0.008091, 0.004089
FP, 0.052, 0.024000, 0.022000
FP, 0.052, 0.011000, 0.003774
FP, 0.052, 0.012000, 0.003548
FP, 0.052, 0.002737, 0.001018
FP, 0.052, 0.015000, 0.007468
FP, 0.052, 0.002793, 0.001111
FP, 0.052, 0.008451, 0.006156
FP, 0.052, 0.015000, 0.025000
FP, 0.052, 0.012000, 0.016000
FP, 0.0015, 0.013000, 0.011000
FP, 0.0015, 0.019000, 0.033000
FP, 0.0015, 0.059000, 0.046000
FP, 0.172, 0.087000, 0.092000
FP, 0.172, 0.024000, 0.018000
FP, 0.172, 0.008264, 0.012000
FP, 0.172, 0.009132, 0.012000
FP, 0.079, 0.068000, 0.040000
FP, 0.102, 0.068000, 0.040000
FP, 0.0055, 0.217000, 0.034000
FP, 0.0025, 0.085000, 0.023000
FP, 0.003024, 0.079000, 0.028000
FP, 0.003024, 0.048000, 0.005563
FP, 0.003024, 0.051000, 0.020000
FP, 0.003024, 0.014000, 0.002561
FP, 0.003024, 0.041000, 0.007624
FP, 0.0085, 0.039000, 0.022000
FP, 0.0015, 0.046000, 0.026000
FP, 0.0015, 0.030000, 0.017000
FP, 0.0015, 0.017000, 0.003192
FP, 0.066, 0.052000, 0.052000
FP, 0.066, 0.029000, 0.005673
FP, 0.011, 0.024000, 0.026000
FP, 0.009, 0.028000, 0.013000
FP, 0.009, 0.016000, 0.013000
FP, 0.009, 0.021000, 0.011000
FP, 0.009, 0.032000, 0.014000
FP, 0.009, 0.015000, 0.012000
FP, 0.009, 0.033000, 0.008569
FP, 0.022, 0.025000, 0.037000
FP, 0.022, 0.039000, 0.028000
FP, 0.014, 0.018000, 0.043000
FP, 0.0015, 0.024000, 0.038000
FP, 0.0015, 0.026000, 0.028000
FP, 0.0015, 0.012000, 0.008785
FP, 0.05, 0.062000, 0.023000
FP, 0.0035, 0.067000, 0.024000
FP, 0.0035, 0.043000, 0.012000
FP, 0.0035, 0.057000, 0.008811
FP, 0.22, 0.209000, 0.100000
FP, 0.021, 0.115000, 0.031000
FP, 0.025, 0.040000, 0.013000
FP, 0.025, 0.031000, 0.003083
FP, 0.025, 0.017000, 0.013000
FP, 0.025, 0.019000, 0.004959
FP, 0.025, 0.069000, 0.017000
FP, 0.025, 0.069000, 0.019000
FP, 0.006205, 0.050000, 0.033000
FP, 0.005705, 0.050000, 0.033000
FP, 0.006237, 0.050000, 0.033000
FP, 0.04, 0.222000, 0.000000
FP, 0.04, 0.133000, 0.000000
FP, 0.008901, 0.200000, 0.075000
FP, 0.002247, 0.286000, 0.119000
FP, 0.019, 0.083000, 0.047000
FP, 0.089, 0.075000, 0.037000
FP, 0.036, 0.143000, 0.028000
FP, 0.028, 0.143000, 0.025000
FP, 0.022, 0.083000, 0.022000
FP, 0.06, 0.141000, 0.034000
FP, 0.06, 0.063000, 0.018000
FP, 0.034, 0.556000, 0.030000
FP, 0.034, 0.024000, 0.002326
FP, 0.0005, 0.153000, 0.044000
FP, 0.0005, 0.020000, 0.002141
FP, 0.0005, 0.037000, 0.010000
FP, 0.0005, 0.017000, 0.003831
FP, 0.0005, 0.017000, 0.009597
FP, 0.0005, 0.087000, 0.081000
FP, 0.0005, 0.500000, 0.000000
FP, 0.108, 0.400000, 0.012000
FP, 0.108, 0.400000, 0.006452
FP, 0.017, 0.400000, 0.006757
FP, 0.011, 0.400000, 0.008065
FP, 0.011, 0.047000, 0.011000
FP, 0.011, 0.042000, 0.011000
FP, 0.011, 0.015000, 0.010000
FP, 0.011, 0.053000, 0.021000
FP, 0.011, 0.041000, 0.017000
FP, 0.011, 0.015000, 0.005964
FP, 0.011, 0.011000, 0.006196
FP, 0.011, 0.017000, 0.011000
FP, 0.011, 0.009934, 0.006988
FP, 0.011, 0.019000, 0.007190
FP, 0.0045, 0.050000, 0.045000
FP, 0.0045, 0.015000, 0.003123
FP, 0.0045, 0.036000, 0.039000
FP, 0.0045, 0.011000, 0.004581
FP, 0.0045, 0.013000, 0.007493
FP, 0.0045, 0.024000, 0.006463
FP, 0.0045, 0.008913, 0.007757
FP, 0.0045, 0.007286, 0.008895
FP, 0.0045, 0.019000, 0.003484
FP, 0.0045, 0.011000, 0.006748
FP, 0.0045, 0.016000, 0.011000
FP, 0.0045, 0.016000, 0.011000
FP, 0.0045, 0.016000, 0.011000
FP, 0.0045, 0.004942, 0.012000
FP, 0.0045, 0.004942, 0.012000
FP, 0.12, 0.009709, 0.008025
FP, 0.0035, 0.015000, 0.022000
FP, 0.0035, 0.009539, 0.044000
FP, 0.0035, 0.007949, 0.003958
FP, 0.0035, 0.018000, 0.011000
FP, 0.0025, 0.026000, 0.029000
FP, 0.0025, 0.014000, 0.014000
FP, 0.0025, 0.033000, 0.020000
FP, 0.0025, 0.024000, 0.013000
FP, 0.0025, 0.017000, 0.007568
FP, 0.0075, 0.054000, 0.045000
FP, 0.0075, 0.028000, 0.026000
FP, 0.0075, 0.014000, 0.015000
FP, 0.19, 0.073000, 0.056000
FP, 0.19, 0.041000, 0.026000
FP, 0.19, 0.047000, 0.028000
FP, 0.19, 0.059000, 0.017000
FP, 0.119, 0.250000, 0.005236
FP, 0.218, 0.111000, 0.012000
FP, 0.218, 0.065000, 0.000000
FP, 0.075, 0.049000, 0.000000
FP, 0.004008, 0.030000, 0.034000
FP, 0.005511, 0.096000, 0.039000
FP, 0.007007, 0.026000, 0.037000
FP, 0.007187, 0.110000, 0.045000
FP, 0.043, 0.026000, 0.043000
FP, 0.017, 0.033000, 0.011000
FP, 0.02, 0.041000, 0.058000
FP, 0.0085, 0.026000, 0.012000
FP, 0.023, 0.026000, 0.011000
FP, 0.173, 0.112000, 0.045000
FP, 0.0015, 0.063000, 0.020000
FP, 0.014, 0.026000, 0.017000
FP, 0.014, 0.018000, 0.002208
FP, 0.005, 0.017000, 0.006135
FP, 0.005, 0.043000, 0.005964
FP, 0.0035, 0.017000, 0.005964
FP, 0.0085, 0.060000, 0.003953
FP, 0.018, 0.062000, 0.007874
FP, 0.015, 0.079000, 0.009747
FP, 0.028, 0.054000, 0.013000
FP, 0.032, 0.054000, 0.013000
FP, 0.032, 0.036000, 0.021000
FP, 0.012, 0.062000, 0.099000
FP, 0.017, 0.068000, 0.101000
FP, 0.016, 0.069000, 0.100000
FP, 0.016, 0.034000, 0.000000
FP, 0.004061, 0.053000, 0.000000
FP, 0.245, 0.286000, 0.060000
FP, 0.0065, 0.028000, 0.021000
FP, 0.114, 0.055000, 0.059000
FP, 0.114, 0.054000, 0.029000
FP, 0.114, 0.028000, 0.020000
FP, 0.0015, 0.038000, 0.054000
FP, 0.004, 0.069000, 0.034000
FP, 0.004, 0.028000, 0.056000
FP, 0.0015, 0.063000, 0.090000
FP, 0.0015, 0.024000, 0.025000
FP, 0.0015, 0.017000, 0.014000
FP, 0.015, 0.038000, 0.037000
FP, 0.0005, 0.037000, 0.016000
FP, 0.019, 0.018000, 0.015000
FP, 0.019, 0.011000, 0.006772
FP, 0.019, 0.060000, 0.023000
FP, 0.019, 0.029000, 0.005333
FP, 0.019, 0.065000, 0.039000
FP, 0.06, 0.029000, 0.016000
FP, 0.073, 0.034000, 0.025000
FP, 0.073, 0.034000, 0.011000
FP, 0.002, 0.035000, 0.012000
FP, 0.0005, 0.078000, 0.043000
FP, 0.0005, 0.046000, 0.029000
FP, 0.0005, 0.043000, 0.028000
FP, 0.0005, 0.007121, 0.003136
FP, 0.0005, 0.004717, 0.004577
FP, 0.0005, 0.003135, 0.009094
FP, 0.0005, 0.004488, 0.001666
FP, 0.0005, 0.004301, 0.001904
FP, 0.0005, 0.045000, 0.045000
FP, 0.0005, 0.013000, 0.031000
FP, 0.0005, 0.005952, 0.005736
FP, 0.0055, 0.006527, 0.005133
FP, 0.0055, 0.010000, 0.010000
FP, 0.0055, 0.005225, 0.003843
FP, 0.0055, 0.011000, 0.015000
FP, 0.0055, 0.005141, 0.004675
FP, 0.0055, 0.007885, 0.006520
FP, 0.0055, 0.026000, 0.025000
FP, 0.0055, 0.002946, 0.004452
FP, 0.0055, 0.009226, 0.005702
FP, 0.0055, 0.063000, 0.044000
FP, 0.0055, 0.005694, 0.004317
FP, 0.0055, 0.011000, 0.005904
FP, 0.0055, 0.002853, 0.001103
FP, 0.0055, 0.007299, 0.005714
FP, 0.0055, 0.018000, 0.013000
FP, 0.0055, 0.099000, 0.069000
FP, 0.0055, 0.003582, 0.004221
FP, 0.0055, 0.003571, 0.004294
